PolicyID,AccountID,ProductID,InsurerID,StartDate,EndDate,Status
POL0029381,A01494,P00001,I00001,12/28/2023,7/28/2025,Expired
POL0029382,A03594,P00002,I00001,6/29/2023,6/17/2028,Expired
POL0029383,A00013,P00005,I00004,8/19/2021,2/21/2026,Active
POL0029384,A01534,P00003,I00003,3/14/2021,5/30/2027,Cancelled
POL0029385,A05773,P00007,I00006,5/7/2021,10/19/2025,Cancelled
POL0029386,A00570,P00002,I00001,12/2/2021,8/20/2026,Cancelled
POL0029387,A04503,P00003,I00004,6/19/2022,6/19/2028,Active
POL0029388,A02883,P00003,I00006,11/1/2023,10/18/2025,Expired
POL0029389,A06015,P00001,I00002,1/15/2022,5/21/2027,Expired
POL0029390,A05702,P00003,I00005,1/10/2022,4/19/2028,Active
POL0029391,A01020,P00002,I00003,12/11/2020,10/1/2025,Cancelled
POL0029392,A01816,P00002,I00002,3/1/2020,6/26/2029,Active
POL0029393,A05028,P00006,I00006,3/18/2021,9/2/2027,Cancelled
POL0029394,A01354,P00004,I00004,2/24/2021,7/2/2027,Active
POL0029395,A01088,P00001,I00004,9/22/2023,10/22/2024,Active
POL0029396,A02867,P00003,I00003,6/14/2021,4/22/2029,Expired
POL0029397,A06026,P00007,I00005,5/9/2024,7/26/2026,Expired
POL0029398,A04030,P00007,I00006,5/20/2021,11/6/2027,Expired
POL0029399,A03425,P00007,I00003,1/11/2020,2/16/2026,Expired
POL0029400,A03594,P00002,I00003,6/24/2021,3/12/2026,Cancelled
POL0029401,A03387,P00005,I00002,4/23/2022,8/18/2024,Cancelled
POL0029402,A04057,P00007,I00006,10/20/2022,10/7/2026,Cancelled
POL0029403,A02379,P00003,I00005,2/7/2022,4/8/2027,Cancelled
POL0029404,A05874,P00007,I00001,8/4/2023,11/28/2026,Expired
POL0029405,A04054,P00005,I00003,12/9/2019,6/17/2026,Expired
POL0029406,A04851,P00001,I00005,2/13/2021,7/12/2027,Active
POL0029407,A02996,P00002,I00004,7/13/2022,12/24/2024,Expired
POL0029408,A03862,P00001,I00001,9/13/2021,5/29/2027,Expired
POL0029409,A00103,P00004,I00004,3/17/2021,9/23/2025,Active
POL0029410,A03908,P00006,I00001,4/15/2024,5/15/2026,Expired
POL0029411,A01982,P00002,I00006,6/19/2020,12/14/2026,Cancelled
POL0029412,A04884,P00001,I00001,7/6/2024,1/12/2027,Cancelled
POL0029413,A03091,P00007,I00003,11/22/2023,12/5/2027,Expired
POL0029414,A06418,P00001,I00006,12/3/2020,8/12/2026,Cancelled
POL0029415,A01056,P00006,I00002,8/11/2022,8/20/2028,Active
POL0029416,A00519,P00004,I00006,7/10/2021,2/28/2028,Expired
POL0029417,A04592,P00001,I00005,2/5/2021,10/26/2028,Expired
POL0029418,A04534,P00002,I00001,2/25/2023,3/5/2025,Cancelled
POL0029419,A03389,P00006,I00001,8/21/2023,7/13/2028,Expired
POL0029420,A02925,P00002,I00004,7/9/2024,7/7/2027,Cancelled
POL0029421,A06082,P00005,I00001,5/10/2022,2/21/2026,Expired
POL0029422,A01743,P00001,I00004,1/22/2022,4/3/2026,Active
POL0029423,A05212,P00007,I00002,7/3/2021,7/2/2026,Expired
POL0029424,A04267,P00001,I00004,1/11/2023,3/3/2026,Cancelled
POL0029425,A05311,P00007,I00002,2/17/2020,7/18/2027,Expired
POL0029426,A01661,P00007,I00006,2/9/2021,7/30/2025,Cancelled
POL0029427,A00043,P00002,I00004,4/17/2021,8/19/2024,Expired
POL0029428,A05091,P00004,I00006,7/18/2021,3/11/2025,Cancelled
POL0029429,A00016,P00001,I00002,2/15/2024,11/11/2025,Expired
POL0029430,A05441,P00002,I00006,3/29/2024,10/8/2026,Expired
POL0029431,A02827,P00007,I00004,11/8/2019,3/9/2025,Expired
POL0029432,A02101,P00001,I00005,8/12/2020,6/6/2027,Active
POL0029433,A02625,P00003,I00003,1/24/2021,9/21/2026,Cancelled
POL0029434,A04336,P00005,I00003,3/12/2023,12/1/2024,Active
POL0029435,A00629,P00002,I00002,1/17/2021,5/26/2029,Cancelled
POL0029436,A05975,P00001,I00003,3/31/2020,9/9/2025,Active
POL0029437,A05278,P00002,I00001,5/4/2021,10/8/2028,Cancelled
POL0029438,A04756,P00002,I00002,8/19/2020,5/26/2025,Expired
POL0029439,A06086,P00004,I00002,4/22/2021,1/1/2029,Active
POL0029440,A03015,P00004,I00003,9/15/2023,5/9/2029,Expired
POL0029441,A05082,P00005,I00002,9/5/2023,12/28/2027,Active
POL0029442,A03391,P00002,I00001,5/20/2020,4/19/2026,Expired
POL0029443,A03731,P00003,I00001,1/28/2024,4/24/2025,Cancelled
POL0029444,A06332,P00005,I00003,6/16/2022,4/18/2028,Expired
POL0029445,A05172,P00005,I00001,8/1/2021,11/21/2024,Expired
POL0029446,A00159,P00002,I00006,4/25/2022,4/21/2025,Expired
POL0029447,A04319,P00003,I00004,4/1/2024,12/30/2027,Active
POL0029448,A05370,P00005,I00006,6/29/2024,4/9/2028,Expired
POL0029449,A04996,P00005,I00001,5/23/2021,5/8/2028,Expired
POL0029450,A06001,P00002,I00001,3/3/2023,2/8/2026,Expired
POL0029451,A05450,P00004,I00006,4/19/2020,10/26/2028,Cancelled
POL0029452,A01701,P00004,I00001,12/27/2020,3/5/2027,Active
POL0029453,A02350,P00006,I00003,2/25/2020,12/14/2028,Cancelled
POL0029454,A02170,P00005,I00006,4/10/2021,9/16/2027,Cancelled
POL0029455,A02214,P00007,I00004,7/19/2024,10/11/2024,Active
POL0029456,A00376,P00001,I00004,5/15/2023,6/15/2028,Cancelled
POL0029457,A01003,P00004,I00004,10/2/2021,8/19/2026,Cancelled
POL0029458,A05125,P00003,I00003,5/1/2024,2/5/2026,Expired
POL0029459,A01800,P00005,I00004,4/18/2024,12/16/2028,Cancelled
POL0029460,A06213,P00004,I00003,9/24/2022,4/16/2029,Cancelled
POL0029461,A03882,P00006,I00001,5/8/2024,2/18/2025,Active
POL0029462,A02311,P00002,I00006,2/17/2021,8/29/2025,Active
POL0029463,A06067,P00004,I00004,8/23/2019,8/12/2026,Expired
POL0029464,A04844,P00003,I00006,2/8/2024,9/30/2028,Cancelled
POL0029465,A03379,P00006,I00006,10/9/2023,10/19/2025,Active
POL0029466,A03830,P00001,I00004,11/27/2019,11/18/2026,Expired
POL0029467,A01007,P00006,I00001,11/16/2022,12/3/2028,Expired
POL0029468,A00829,P00007,I00006,11/11/2020,8/4/2029,Cancelled
POL0029469,A01537,P00007,I00002,8/10/2024,10/9/2026,Expired
POL0029470,A04494,P00001,I00002,8/1/2021,4/3/2027,Expired
POL0029471,A00327,P00004,I00005,6/21/2022,1/25/2026,Active
POL0029472,A02981,P00003,I00004,3/6/2022,8/8/2028,Expired
POL0029473,A05291,P00002,I00003,2/26/2020,7/11/2028,Active
POL0029474,A03385,P00006,I00002,6/6/2023,10/27/2025,Expired
POL0029475,A05627,P00006,I00002,12/15/2022,9/30/2025,Active
POL0029476,A03097,P00001,I00001,4/13/2022,2/14/2029,Expired
POL0029477,A06341,P00006,I00002,11/20/2023,1/28/2025,Active
POL0029478,A05895,P00004,I00002,5/4/2020,11/11/2024,Expired
POL0029479,A01549,P00007,I00004,2/17/2023,11/17/2028,Expired
POL0029480,A02985,P00004,I00001,8/23/2021,5/15/2029,Expired
POL0029481,A04216,P00006,I00006,2/26/2024,10/13/2026,Active
POL0029482,A02523,P00002,I00005,7/3/2022,3/15/2025,Expired
POL0029483,A02859,P00005,I00003,10/20/2022,1/3/2029,Expired
POL0029484,A01175,P00001,I00006,11/30/2021,8/10/2027,Expired
POL0029485,A02909,P00007,I00006,5/11/2022,3/26/2026,Expired
POL0029486,A00618,P00006,I00004,6/1/2020,9/5/2024,Expired
POL0029487,A03524,P00005,I00005,3/27/2021,10/14/2027,Cancelled
POL0029488,A01683,P00005,I00005,8/24/2019,8/26/2027,Expired
POL0029489,A01543,P00005,I00003,7/31/2024,10/26/2026,Active
POL0029490,A05818,P00002,I00006,7/28/2024,1/15/2026,Active
POL0029491,A00419,P00003,I00002,2/17/2023,8/28/2027,Expired
POL0029492,A00693,P00007,I00001,10/7/2021,2/27/2029,Cancelled
POL0029493,A00994,P00002,I00002,7/18/2020,10/10/2024,Cancelled
POL0029494,A03030,P00004,I00006,10/27/2023,4/11/2025,Expired
POL0029495,A02978,P00006,I00003,6/14/2020,5/23/2029,Cancelled
POL0029496,A02064,P00004,I00005,1/16/2022,5/17/2026,Expired
POL0029497,A00672,P00002,I00003,4/21/2024,11/29/2026,Active
POL0029498,A02619,P00006,I00006,6/17/2024,5/12/2025,Cancelled
POL0029499,A04657,P00003,I00005,5/1/2024,3/1/2028,Expired
POL0029500,A02976,P00001,I00003,2/17/2022,12/20/2026,Active
POL0029501,A05879,P00003,I00006,8/3/2022,5/29/2026,Cancelled
POL0029502,A01472,P00004,I00004,11/8/2019,11/29/2026,Cancelled
POL0029503,A05085,P00005,I00005,2/28/2024,11/16/2028,Expired
POL0029504,A06135,P00001,I00002,7/3/2023,1/4/2028,Expired
POL0029505,A02918,P00003,I00004,5/1/2022,3/13/2027,Cancelled
POL0029506,A00910,P00006,I00002,3/14/2020,10/2/2028,Active
POL0029507,A00214,P00004,I00005,2/16/2024,11/23/2027,Expired
POL0029508,A02053,P00004,I00005,10/13/2019,3/17/2028,Expired
POL0029509,A03259,P00003,I00004,7/27/2023,6/21/2026,Cancelled
POL0029510,A02090,P00007,I00001,5/28/2021,6/1/2027,Cancelled
POL0029511,A04868,P00003,I00001,8/16/2022,12/12/2025,Active
POL0029512,A00193,P00007,I00005,5/10/2024,2/17/2029,Expired
POL0029513,A01859,P00004,I00006,3/28/2024,6/5/2026,Expired
POL0029514,A04125,P00004,I00006,6/1/2024,8/13/2026,Cancelled
POL0029515,A02021,P00002,I00004,9/4/2023,9/13/2026,Cancelled
POL0029516,A04517,P00006,I00006,9/21/2020,2/17/2026,Expired
POL0029517,A01533,P00003,I00005,5/10/2022,5/18/2026,Expired
POL0029518,A04647,P00005,I00006,11/7/2022,5/16/2029,Expired
POL0029519,A01704,P00003,I00006,9/13/2022,4/11/2025,Expired
POL0029520,A00810,P00007,I00005,7/29/2020,7/12/2028,Active
POL0029521,A02473,P00004,I00004,2/4/2024,10/6/2025,Expired
POL0029522,A01600,P00003,I00004,7/22/2024,3/23/2029,Active
POL0029523,A01382,P00001,I00005,12/18/2021,11/4/2025,Expired
POL0029524,A03457,P00005,I00001,3/12/2022,3/2/2028,Expired
POL0029525,A00565,P00007,I00004,11/19/2020,7/9/2029,Expired
POL0029526,A02093,P00005,I00001,8/17/2021,1/31/2027,Cancelled
POL0029527,A03964,P00004,I00002,9/4/2021,5/17/2028,Cancelled
POL0029528,A04631,P00007,I00003,10/4/2020,3/10/2027,Cancelled
POL0029529,A03486,P00007,I00006,11/21/2021,11/14/2025,Active
POL0029530,A02475,P00003,I00002,12/13/2019,1/1/2025,Active
POL0029531,A02111,P00002,I00005,8/20/2019,12/26/2027,Expired
POL0029532,A00106,P00003,I00002,7/15/2020,7/10/2026,Cancelled
POL0029533,A03982,P00002,I00002,2/6/2020,8/31/2028,Expired
POL0029534,A05130,P00003,I00004,1/23/2021,10/13/2028,Expired
POL0029535,A02513,P00002,I00004,3/15/2021,11/29/2024,Active
POL0029536,A03454,P00004,I00006,11/26/2019,3/28/2028,Active
POL0029537,A01140,P00004,I00001,12/30/2021,9/6/2028,Active
POL0029538,A04259,P00007,I00006,5/16/2024,2/6/2027,Expired
POL0029539,A04799,P00002,I00001,3/24/2023,6/23/2025,Cancelled
POL0029540,A03649,P00004,I00004,7/5/2024,7/10/2028,Cancelled
POL0029541,A02944,P00007,I00002,7/25/2024,9/3/2024,Active
POL0029542,A03474,P00007,I00006,1/24/2024,12/29/2025,Expired
POL0029543,A04872,P00003,I00006,9/19/2021,5/26/2027,Cancelled
POL0029544,A02297,P00001,I00001,2/27/2024,9/18/2028,Cancelled
POL0029545,A03528,P00003,I00003,7/19/2024,10/24/2027,Expired
POL0029546,A01188,P00004,I00005,4/24/2022,12/28/2025,Expired
POL0029547,A03648,P00003,I00004,6/7/2020,10/26/2025,Cancelled
POL0029548,A03252,P00007,I00002,9/8/2020,1/6/2025,Cancelled
POL0029549,A06451,P00004,I00006,5/13/2020,5/24/2025,Expired
POL0029550,A02883,P00006,I00006,9/11/2020,11/23/2028,Cancelled
POL0029551,A05852,P00004,I00002,7/10/2024,9/14/2028,Expired
POL0029552,A02379,P00002,I00004,8/31/2022,11/11/2027,Expired
POL0029553,A02313,P00002,I00003,8/19/2023,1/24/2026,Expired
POL0029554,A01840,P00001,I00005,4/22/2021,2/27/2027,Active
POL0029555,A03694,P00005,I00003,4/14/2024,6/18/2026,Cancelled
POL0029556,A03797,P00005,I00006,7/9/2021,4/25/2026,Active
POL0029557,A04583,P00004,I00006,7/29/2021,5/26/2028,Expired
POL0029558,A04118,P00006,I00004,9/18/2020,9/19/2024,Active
POL0029559,A04535,P00001,I00005,1/19/2024,11/9/2024,Expired
POL0029560,A04625,P00002,I00003,3/14/2020,10/29/2026,Active
POL0029561,A06037,P00003,I00003,5/31/2020,12/27/2026,Active
POL0029562,A02289,P00003,I00006,3/23/2024,1/18/2025,Cancelled
POL0029563,A05267,P00007,I00006,9/18/2022,5/14/2025,Active
POL0029564,A01440,P00001,I00006,2/16/2020,12/9/2027,Cancelled
POL0029565,A03508,P00003,I00003,10/2/2020,2/14/2029,Cancelled
POL0029566,A00815,P00003,I00006,5/16/2023,2/28/2029,Active
POL0029567,A00092,P00002,I00005,9/24/2021,7/24/2029,Expired
POL0029568,A03672,P00001,I00003,5/2/2024,10/30/2024,Active
POL0029569,A05843,P00004,I00001,3/8/2024,2/28/2028,Cancelled
POL0029570,A05271,P00001,I00004,1/10/2023,2/26/2026,Active
POL0029571,A04373,P00003,I00003,6/12/2021,10/1/2028,Expired
POL0029572,A00894,P00003,I00002,7/15/2022,3/26/2028,Active
POL0029573,A00857,P00005,I00004,3/26/2024,12/30/2026,Expired
POL0029574,A03855,P00005,I00003,7/27/2022,11/24/2026,Expired
POL0029575,A00924,P00006,I00005,2/8/2020,7/2/2025,Active
POL0029576,A00039,P00003,I00006,4/17/2023,12/4/2028,Active
POL0029577,A04301,P00006,I00006,6/28/2022,8/12/2028,Expired
POL0029578,A04917,P00005,I00005,2/19/2024,6/12/2028,Cancelled
POL0029579,A01939,P00006,I00003,10/14/2020,1/3/2029,Expired
POL0029580,A06095,P00005,I00003,8/10/2022,9/8/2026,Expired
POL0029581,A05763,P00007,I00005,5/3/2024,3/8/2026,Expired
POL0029582,A02172,P00006,I00005,4/25/2022,10/30/2028,Cancelled
POL0029583,A05439,P00007,I00004,4/13/2023,6/17/2029,Expired
POL0029584,A04105,P00004,I00006,1/8/2024,12/15/2024,Active
POL0029585,A02055,P00001,I00002,5/16/2021,2/21/2029,Expired
POL0029586,A04466,P00001,I00005,10/30/2022,11/24/2028,Active
POL0029587,A00503,P00005,I00001,3/10/2020,10/2/2025,Active
POL0029588,A01521,P00006,I00001,10/9/2023,9/21/2027,Expired
POL0029589,A04523,P00003,I00006,9/24/2021,5/13/2029,Cancelled
POL0029590,A05864,P00003,I00004,5/8/2024,1/14/2025,Expired
POL0029591,A05847,P00003,I00006,9/8/2020,11/19/2027,Active
POL0029592,A01332,P00007,I00004,2/11/2020,3/18/2028,Expired
POL0029593,A00457,P00005,I00002,8/17/2020,11/19/2027,Cancelled
POL0029594,A06387,P00007,I00002,7/24/2023,12/15/2028,Active
POL0029595,A02358,P00002,I00002,9/11/2020,7/3/2025,Expired
POL0029596,A06207,P00001,I00002,12/26/2019,7/14/2029,Cancelled
POL0029597,A06116,P00002,I00004,12/19/2020,9/28/2027,Cancelled
POL0029598,A04164,P00004,I00004,11/9/2022,8/31/2024,Expired
POL0029599,A03992,P00003,I00002,3/6/2021,8/12/2026,Cancelled
POL0029600,A02924,P00006,I00004,5/2/2024,1/5/2026,Cancelled
POL0029601,A03462,P00001,I00002,1/28/2024,5/22/2026,Active
POL0029602,A01716,P00005,I00006,1/23/2024,6/7/2029,Cancelled
POL0029603,A01879,P00001,I00006,7/6/2021,10/19/2024,Active
POL0029604,A05225,P00002,I00005,6/22/2021,1/14/2027,Active
POL0029605,A05061,P00003,I00005,2/26/2020,4/16/2025,Expired
POL0029606,A05408,P00004,I00005,4/28/2022,1/29/2025,Active
POL0029607,A06346,P00004,I00006,6/27/2020,9/26/2024,Cancelled
POL0029608,A03038,P00001,I00003,1/4/2020,9/29/2026,Active
POL0029609,A00487,P00002,I00004,1/1/2020,4/14/2028,Active
POL0029610,A00296,P00005,I00005,1/8/2024,2/7/2029,Cancelled
POL0029611,A00986,P00004,I00006,11/7/2019,6/10/2026,Active
POL0029612,A02694,P00004,I00003,12/20/2020,11/22/2024,Expired
POL0029613,A02171,P00007,I00005,3/1/2024,2/3/2025,Active
POL0029614,A03664,P00006,I00001,8/29/2020,11/7/2028,Expired
POL0029615,A00417,P00004,I00005,11/1/2020,9/14/2024,Expired
POL0029616,A02926,P00006,I00003,4/19/2021,5/17/2026,Active
POL0029617,A05905,P00004,I00006,6/13/2021,7/20/2025,Active
POL0029618,A06439,P00002,I00002,9/17/2022,12/6/2024,Cancelled
POL0029619,A06002,P00001,I00003,2/7/2024,8/4/2025,Expired
POL0029620,A01557,P00007,I00005,4/5/2023,2/7/2029,Expired
POL0029621,A01336,P00002,I00005,7/29/2022,8/24/2024,Expired
POL0029622,A01297,P00005,I00001,3/6/2021,3/14/2026,Cancelled
POL0029623,A05831,P00003,I00002,4/24/2023,5/9/2027,Cancelled
POL0029624,A05760,P00005,I00005,6/7/2021,11/11/2026,Expired
POL0029625,A04131,P00003,I00006,5/14/2023,6/7/2025,Active
POL0029626,A00043,P00001,I00006,3/23/2022,10/27/2026,Active
POL0029627,A00219,P00007,I00004,9/27/2020,10/14/2025,Active
POL0029628,A02157,P00001,I00003,10/12/2021,6/3/2026,Cancelled
POL0029629,A05551,P00006,I00005,10/21/2021,9/7/2024,Active
POL0029630,A05232,P00004,I00005,9/11/2021,9/22/2025,Expired
POL0029631,A01484,P00003,I00004,1/6/2022,8/23/2026,Expired
POL0029632,A02703,P00004,I00003,7/1/2022,4/8/2027,Active
POL0029633,A06005,P00002,I00001,4/16/2020,5/29/2029,Cancelled
POL0029634,A02583,P00005,I00005,5/18/2020,5/16/2026,Active
POL0029635,A02223,P00001,I00005,2/22/2022,3/14/2026,Expired
POL0029636,A05228,P00007,I00001,1/12/2020,2/3/2028,Expired
POL0029637,A00441,P00002,I00001,7/27/2020,5/11/2028,Cancelled
POL0029638,A05425,P00004,I00001,3/17/2024,6/20/2028,Active
POL0029639,A04876,P00007,I00004,1/16/2020,11/2/2024,Expired
POL0029640,A01774,P00006,I00004,8/22/2023,3/3/2028,Active
POL0029641,A05037,P00004,I00002,2/17/2023,12/2/2027,Expired
POL0029642,A01155,P00006,I00004,5/28/2024,11/13/2028,Active
POL0029643,A03404,P00001,I00006,3/27/2021,5/7/2029,Expired
POL0029644,A02101,P00005,I00004,4/27/2022,6/29/2028,Active
POL0029645,A02686,P00006,I00003,12/12/2020,8/28/2026,Cancelled
POL0029646,A05410,P00005,I00002,2/28/2023,4/3/2028,Active
POL0029647,A01105,P00006,I00001,12/8/2019,2/7/2028,Cancelled
POL0029648,A03958,P00002,I00003,4/22/2024,9/20/2028,Expired
POL0029649,A05650,P00004,I00002,2/2/2024,12/1/2024,Expired
POL0029650,A00109,P00004,I00001,5/22/2021,9/19/2028,Cancelled
POL0029651,A03916,P00004,I00002,4/29/2020,4/30/2028,Active
POL0029652,A00260,P00006,I00001,6/3/2023,6/9/2026,Cancelled
POL0029653,A05189,P00003,I00002,8/20/2019,7/24/2027,Active
POL0029654,A05420,P00001,I00004,5/20/2021,8/2/2029,Expired
POL0029655,A06267,P00001,I00001,7/25/2024,6/7/2029,Active
POL0029656,A00657,P00006,I00001,3/12/2023,1/9/2027,Active
POL0029657,A05207,P00006,I00001,2/14/2023,11/19/2025,Cancelled
POL0029658,A05713,P00007,I00006,11/9/2019,3/22/2029,Cancelled
POL0029659,A04266,P00006,I00003,7/9/2023,5/14/2029,Expired
POL0029660,A00733,P00007,I00002,7/28/2021,2/26/2029,Active
POL0029661,A05965,P00005,I00005,2/13/2023,8/5/2029,Expired
POL0029662,A02717,P00003,I00003,9/5/2020,8/13/2027,Cancelled
POL0029663,A04771,P00005,I00003,3/30/2022,11/5/2027,Cancelled
POL0029664,A02469,P00007,I00001,9/25/2022,2/28/2029,Cancelled
POL0029665,A01320,P00001,I00005,9/12/2022,1/12/2026,Expired
POL0029666,A03990,P00005,I00005,2/10/2022,1/23/2027,Cancelled
POL0029667,A03032,P00005,I00002,10/12/2021,5/16/2029,Active
POL0029668,A05592,P00003,I00006,6/4/2023,9/10/2028,Active
POL0029669,A00555,P00007,I00001,4/8/2021,11/11/2027,Active
POL0029670,A01156,P00003,I00006,2/21/2020,3/8/2025,Cancelled
POL0029671,A04449,P00005,I00003,1/21/2020,7/6/2026,Cancelled
POL0029672,A04382,P00001,I00004,6/12/2021,12/5/2027,Cancelled
POL0029673,A02149,P00007,I00004,5/8/2023,3/3/2027,Expired
POL0029674,A02064,P00004,I00003,10/6/2020,3/7/2025,Cancelled
POL0029675,A05404,P00005,I00002,8/26/2020,11/19/2027,Expired
POL0029676,A04256,P00006,I00006,3/21/2020,6/15/2029,Cancelled
POL0029677,A01508,P00002,I00002,10/25/2023,3/5/2026,Active
POL0029678,A02590,P00003,I00006,5/7/2023,1/24/2026,Expired
POL0029679,A01031,P00004,I00004,8/8/2021,4/11/2026,Expired
POL0029680,A02479,P00005,I00004,10/13/2021,8/4/2029,Expired
POL0029681,A01324,P00001,I00006,12/1/2021,7/18/2029,Expired
POL0029682,A02698,P00003,I00005,9/23/2021,12/19/2028,Cancelled
POL0029683,A03583,P00005,I00003,12/4/2023,10/7/2028,Expired
POL0029684,A06191,P00002,I00005,11/22/2021,10/9/2025,Cancelled
POL0029685,A06256,P00007,I00005,11/12/2023,12/24/2028,Cancelled
POL0029686,A02204,P00006,I00001,2/14/2023,9/16/2028,Expired
POL0029687,A05781,P00003,I00002,6/4/2023,12/18/2025,Cancelled
POL0029688,A00426,P00002,I00002,10/28/2023,1/9/2027,Expired
POL0029689,A05250,P00007,I00002,8/3/2023,9/10/2024,Cancelled
POL0029690,A00257,P00003,I00004,7/12/2022,7/26/2025,Cancelled
POL0029691,A03974,P00001,I00003,6/17/2024,11/29/2028,Expired
POL0029692,A06369,P00004,I00005,11/10/2019,7/12/2029,Cancelled
POL0029693,A06184,P00007,I00006,3/9/2020,2/7/2026,Expired
POL0029694,A03003,P00007,I00006,10/9/2019,10/28/2027,Active
POL0029695,A01110,P00001,I00001,9/18/2020,5/17/2026,Cancelled
POL0029696,A03086,P00002,I00003,8/22/2023,12/27/2026,Expired
POL0029697,A01575,P00003,I00004,2/3/2024,11/6/2028,Active
POL0029698,A03272,P00003,I00005,4/22/2023,5/7/2026,Cancelled
POL0029699,A06126,P00007,I00002,3/6/2022,1/17/2027,Active
POL0029700,A06311,P00007,I00001,4/14/2024,4/18/2026,Cancelled
POL0029701,A04983,P00006,I00005,5/1/2023,5/21/2027,Cancelled
POL0029702,A05196,P00004,I00006,10/10/2023,1/9/2029,Expired
POL0029703,A04885,P00007,I00003,9/3/2023,2/10/2026,Expired
POL0029704,A02888,P00006,I00004,12/13/2021,10/21/2028,Cancelled
POL0029705,A06057,P00004,I00003,5/27/2023,4/19/2025,Active
POL0029706,A03688,P00006,I00004,1/4/2022,5/26/2026,Cancelled
POL0029707,A00070,P00003,I00001,9/4/2020,8/15/2024,Active
POL0029708,A04656,P00006,I00003,8/3/2024,4/13/2026,Cancelled
POL0029709,A02982,P00004,I00001,3/6/2021,3/15/2027,Cancelled
POL0029710,A01135,P00004,I00001,6/27/2022,2/20/2029,Cancelled
POL0029711,A04379,P00004,I00005,12/30/2021,8/18/2027,Active
POL0029712,A00163,P00004,I00006,12/24/2022,9/20/2025,Cancelled
POL0029713,A04812,P00004,I00002,4/12/2023,12/24/2024,Active
POL0029714,A02554,P00005,I00005,4/6/2021,1/13/2027,Expired
POL0029715,A00485,P00004,I00003,1/19/2022,2/19/2026,Cancelled
POL0029716,A00949,P00004,I00002,12/7/2021,4/4/2029,Expired
POL0029717,A06067,P00001,I00006,11/6/2021,7/17/2025,Expired
POL0029718,A04632,P00007,I00004,10/16/2019,4/23/2029,Active
POL0029719,A05570,P00007,I00006,6/23/2024,6/8/2025,Active
POL0029720,A04022,P00002,I00001,1/16/2020,5/13/2028,Cancelled
POL0029721,A02819,P00002,I00002,12/16/2020,12/25/2028,Expired
POL0029722,A05325,P00007,I00003,7/6/2020,9/26/2026,Active
POL0029723,A06409,P00004,I00004,4/25/2022,1/18/2028,Active
POL0029724,A04256,P00003,I00002,9/24/2023,11/21/2026,Expired
POL0029725,A00799,P00003,I00003,3/14/2020,12/26/2027,Cancelled
POL0029726,A01463,P00007,I00003,2/28/2020,7/27/2029,Active
POL0029727,A05734,P00005,I00001,1/29/2023,5/4/2029,Active
POL0029728,A05660,P00004,I00005,12/11/2019,2/25/2025,Active
POL0029729,A03922,P00002,I00003,3/13/2021,6/19/2025,Active
POL0029730,A01586,P00004,I00003,1/22/2023,7/6/2028,Cancelled
POL0029731,A06023,P00001,I00004,7/29/2022,4/19/2026,Cancelled
POL0029732,A00897,P00004,I00001,4/2/2020,2/6/2028,Cancelled
