ClaimID,PolicyID,ClaimDate,ClaimAmount,ClaimStatus,TypeOfLoss
C0004040,POL0025164,2021-10-06,43112,Closed,Theft
C0004041,POL0003207,2019-10-17,29358,Open,Theft
C0004042,POL0053554,2024-02-25,32349,Closed,Fire
C0004043,POL0008189,2022-06-05,20927,Closed,Natural Disaster
C0004044,POL0037724,2022-03-06,22421,Closed,Liability
C0004045,POL0012782,2020-03-27,49269,Closed,Liability
C0004046,POL0032569,2021-09-23,14698,Open,Liability
C0004047,POL0051324,2022-03-21,8916,Pending,Accident
C0004048,POL0016841,2021-12-05,22883,Closed,Natural Disaster
C0004049,POL0004321,2024-03-24,11515,Pending,Liability
C0004050,POL0028514,2020-08-07,46140,Open,Accident
C0004051,POL0059762,2020-10-27,20491,Pending,Natural Disaster
C0004052,POL0043738,2021-01-31,44101,Closed,Natural Disaster
C0004053,POL0000508,2021-04-19,40393,Closed,Liability
C0004054,POL0043602,2021-01-18,43137,Pending,Fire
C0004055,POL0045755,2020-04-21,39828,Pending,Accident
C0004056,POL0061684,2022-09-20,3511,Pending,Theft
C0004057,POL0061557,2022-02-20,17401,Pending,Natural Disaster
C0004058,POL0053690,2021-11-13,22741,Closed,Liability
C0004059,POL0059522,2021-11-19,1696,Closed,Liability
C0004060,POL0049360,2019-12-08,48539,Open,Theft
C0004061,POL0050723,2021-04-15,44847,Closed,Fire
C0004062,POL0014683,2019-09-03,9818,Closed,Accident
C0004063,POL0032440,2021-01-14,40580,Closed,Accident
C0004064,POL0060601,2023-12-22,17849,Closed,Fire
C0004065,POL0012579,2024-04-29,34253,Open,Fire
C0004066,POL0003655,2024-03-06,14884,Closed,Liability
C0004067,POL0037452,2020-05-07,17050,Pending,Theft
C0004068,POL0005095,2022-08-22,39255,Open,Accident
C0004069,POL0036605,2020-04-29,27367,Closed,Fire
C0004070,POL0006219,2023-05-17,8396,Closed,Fire
C0004071,POL0037993,2024-04-18,9410,Open,Accident
C0004072,POL0012209,2021-11-15,33389,Open,Liability
C0004073,POL0032590,2021-10-22,49171,Closed,Fire
C0004074,POL0046340,2021-03-18,24685,Closed,Liability
C0004075,POL0052119,2020-10-05,7427,Closed,Fire
C0004076,POL0027243,2024-04-05,6217,Pending,Liability
C0004077,POL0036853,2023-10-06,2386,Pending,Accident
C0004078,POL0048780,2024-03-07,34224,Pending,Accident
C0004079,POL0043449,2021-03-04,39052,Open,Theft
C0004080,POL0048163,2020-01-16,7377,Pending,Theft
C0004081,POL0040865,2019-08-19,47623,Closed,Liability
C0004082,POL0005423,2020-09-02,42512,Closed,Liability
C0004083,POL0006968,2020-09-26,30981,Closed,Accident
C0004084,POL0000199,2019-11-28,39130,Pending,Natural Disaster
C0004085,POL0064976,2024-04-01,25665,Pending,Accident
C0004086,POL0028493,2020-11-07,28850,Pending,Theft
C0004087,POL0010080,2020-04-25,23301,Closed,Fire
C0004088,POL0025649,2024-08-02,43459,Closed,Fire
C0004089,POL0050297,2024-03-23,27603,Pending,Accident
C0004090,POL0000182,2023-07-22,28380,Closed,Fire
C0004091,POL0042575,2020-06-14,18117,Closed,Accident
C0004092,POL0000622,2023-08-19,46748,Open,Natural Disaster
C0004093,POL0050922,2024-04-25,16843,Open,Liability
C0004094,POL0018545,2022-02-02,43401,Open,Accident
C0004095,POL0051789,2024-04-18,1172,Closed,Liability
C0004096,POL0030691,2020-11-08,28917,Pending,Natural Disaster
C0004097,POL0025766,2024-06-25,20769,Closed,Liability
C0004098,POL0058548,2020-08-15,39034,Open,Natural Disaster
C0004099,POL0058960,2023-03-31,13087,Closed,Accident
C0004100,POL0050900,2020-05-15,24703,Closed,Natural Disaster
C0004101,POL0051541,2023-03-29,14035,Pending,Theft
C0004102,POL0014010,2021-09-06,13492,Closed,Natural Disaster
C0004103,POL0018325,2024-06-13,27697,Pending,Fire
C0004104,POL0019749,2021-03-14,26216,Closed,Liability
C0004105,POL0035347,2023-02-22,6658,Pending,Liability
C0004106,POL0063689,2021-03-17,39377,Closed,Theft
C0004107,POL0052263,2020-10-13,49040,Closed,Theft
C0004108,POL0012203,2022-02-03,9079,Open,Fire
C0004109,POL0018501,2021-04-02,3152,Open,Accident
C0004110,POL0005388,2021-02-28,44647,Open,Liability
C0004111,POL0037045,2021-10-20,47994,Closed,Theft
C0004112,POL0019664,2023-05-18,19537,Pending,Accident
C0004113,POL0026628,2020-11-09,38798,Closed,Theft
C0004114,POL0018764,2023-05-08,40646,Open,Accident
C0004115,POL0029650,2024-04-30,37866,Pending,Accident
C0004116,POL0055629,2022-06-09,34062,Open,Theft
C0004117,POL0057339,2019-11-29,13927,Open,Accident
C0004118,POL0060312,2019-12-20,6255,Closed,Liability
C0004119,POL0028408,2020-03-19,1941,Closed,Natural Disaster
C0004120,POL0041245,2020-11-04,47604,Pending,Natural Disaster
C0004121,POL0004710,2021-06-24,19476,Pending,Natural Disaster
C0004122,POL0004277,2023-10-02,29568,Open,Liability
C0004123,POL0042157,2024-01-13,5275,Closed,Theft
C0004124,POL0010014,2023-04-06,49508,Pending,Natural Disaster
C0004125,POL0021788,2021-12-10,3013,Open,Fire
C0004126,POL0048214,2021-03-09,39556,Open,Theft
C0004127,POL0034237,2021-10-05,27099,Open,Fire
C0004128,POL0019304,2024-02-19,38619,Open,Natural Disaster
C0004129,POL0051294,2023-07-19,26891,Pending,Theft
C0004130,POL0030780,2023-03-25,1659,Closed,Natural Disaster
C0004131,POL0062905,2024-02-23,12324,Open,Accident
C0004132,POL0062181,2020-01-26,7344,Pending,Fire
C0004133,POL0020658,2024-07-24,36316,Closed,Liability
C0004134,POL0022421,2023-09-18,9834,Closed,Natural Disaster
C0004135,POL0025560,2020-04-20,45289,Open,Accident
C0004136,POL0059728,2020-04-14,1040,Pending,Liability
C0004137,POL0000159,2020-10-24,18319,Pending,Fire
C0004138,POL0014092,2022-09-29,42373,Open,Fire
C0004139,POL0004774,2024-06-13,49174,Closed,Liability
C0004140,POL0005781,2023-01-03,36666,Closed,Liability
C0004141,POL0002295,2021-10-31,34713,Closed,Fire
C0004142,POL0058478,2023-10-21,40144,Closed,Theft
C0004143,POL0010714,2020-02-20,13344,Pending,Liability
C0004144,POL0028750,2019-08-15,15565,Closed,Theft
C0004145,POL0033238,2020-08-19,49037,Open,Theft
C0004146,POL0049079,2023-03-22,3364,Closed,Accident
C0004147,POL0019373,2020-06-16,41065,Open,Natural Disaster
C0004148,POL0008262,2021-07-06,18660,Open,Fire
C0004149,POL0033492,2023-01-28,7081,Pending,Natural Disaster
C0004150,POL0051009,2023-10-08,14725,Closed,Accident
C0004151,POL0051527,2021-01-15,21536,Closed,Liability
C0004152,POL0013612,2020-12-10,18093,Open,Liability
C0004153,POL0036103,2023-01-26,47988,Pending,Fire
C0004154,POL0018457,2020-06-06,19052,Closed,Theft
C0004155,POL0058011,2022-04-03,46798,Closed,Liability
C0004156,POL0023326,2023-03-04,29856,Closed,Theft
C0004157,POL0031817,2019-10-16,32930,Closed,Liability
C0004158,POL0027797,2021-12-23,10720,Open,Theft
C0004159,POL0009194,2023-08-24,22800,Open,Accident
C0004160,POL0064624,2022-10-18,14236,Closed,Fire
C0004161,POL0022020,2019-12-29,9529,Open,Liability
C0004162,POL0039044,2023-09-01,3799,Pending,Fire
C0004163,POL0058403,2019-11-22,4954,Open,Theft
C0004164,POL0042989,2022-12-24,11656,Closed,Natural Disaster
C0004165,POL0010192,2023-08-10,31092,Closed,Natural Disaster
C0004166,POL0001919,2020-06-09,28566,Closed,Theft
C0004167,POL0050807,2023-11-02,49514,Open,Natural Disaster
C0004168,POL0054568,2019-09-01,28078,Pending,Accident
C0004169,POL0050556,2020-10-16,10733,Pending,Theft
C0004170,POL0008743,2023-05-17,24298,Closed,Liability
C0004171,POL0031848,2022-11-08,40004,Closed,Theft
C0004172,POL0016832,2020-02-06,15066,Closed,Natural Disaster
C0004173,POL0027139,2023-03-24,20358,Pending,Accident
C0004174,POL0018251,2019-11-03,16847,Pending,Theft
C0004175,POL0024659,2022-05-06,28766,Closed,Natural Disaster
C0004176,POL0014162,2024-01-05,20311,Closed,Natural Disaster
C0004177,POL0048717,2023-11-23,26668,Open,Fire
C0004178,POL0021808,2022-03-26,38284,Open,Fire
C0004179,POL0047703,2019-08-14,38097,Pending,Accident
C0004180,POL0005769,2024-07-04,43199,Pending,Accident
C0004181,POL0010167,2023-09-17,1193,Closed,Theft
C0004182,POL0063264,2021-11-27,21799,Closed,Theft
C0004183,POL0027751,2021-06-02,33166,Pending,Accident
C0004184,POL0010089,2022-12-15,38436,Open,Liability
C0004185,POL0012681,2022-02-13,37766,Closed,Natural Disaster
C0004186,POL0040284,2020-10-12,12089,Pending,Liability
C0004187,POL0059926,2022-04-11,4658,Pending,Fire
C0004188,POL0038367,2020-12-07,26808,Open,Liability
C0004189,POL0017026,2023-06-21,10792,Open,Liability
C0004190,POL0035772,2019-12-22,40038,Closed,Accident
C0004191,POL0054219,2022-06-05,24495,Closed,Accident
C0004192,POL0062207,2022-02-18,19430,Open,Liability
C0004193,POL0056646,2022-06-24,1014,Pending,Theft
C0004194,POL0025308,2021-04-16,30568,Open,Liability
C0004195,POL0008196,2023-11-19,46308,Open,Liability
C0004196,POL0042618,2021-07-23,3001,Open,Liability
C0004197,POL0058601,2020-07-21,25309,Pending,Natural Disaster
C0004198,POL0011325,2023-01-18,12443,Open,Fire
C0004199,POL0030027,2022-10-04,17312,Open,Theft
C0004200,POL0060541,2020-12-07,46747,Open,Natural Disaster
C0004201,POL0064288,2020-03-28,39657,Closed,Accident
C0004202,POL0008552,2023-06-18,12022,Pending,Accident
C0004203,POL0025134,2023-01-06,5963,Pending,Accident
C0004204,POL0021766,2023-05-15,15495,Closed,Fire
C0004205,POL0050433,2021-05-05,24941,Open,Theft
C0004206,POL0009997,2023-12-26,32548,Pending,Theft
C0004207,POL0029975,2020-03-09,26490,Open,Natural Disaster
C0004208,POL0010568,2022-04-23,21835,Closed,Theft
C0004209,POL0057268,2021-11-26,15415,Pending,Natural Disaster
C0004210,POL0033466,2021-09-24,18775,Open,Fire
C0004211,POL0000375,2021-11-09,42919,Pending,Natural Disaster
C0004212,POL0038771,2020-05-24,16532,Pending,Theft
C0004213,POL0010196,2020-11-08,39943,Closed,Accident
C0004214,POL0051857,2024-03-26,38242,Open,Theft
C0004215,POL0043084,2020-01-31,28830,Open,Liability
C0004216,POL0030412,2019-12-30,23598,Closed,Theft
C0004217,POL0035052,2019-12-10,21474,Open,Natural Disaster
C0004218,POL0048692,2022-04-21,34804,Open,Liability
C0004219,POL0042539,2021-09-28,49757,Pending,Theft
C0004220,POL0038011,2022-12-28,4167,Closed,Liability
C0004221,POL0003544,2020-08-12,43195,Open,Liability
C0004222,POL0047996,2024-04-11,19607,Pending,Liability
C0004223,POL0004179,2020-03-08,32109,Open,Liability
C0004224,POL0035936,2023-06-12,41911,Open,Natural Disaster
C0004225,POL0029800,2023-11-25,17174,Open,Theft
C0004226,POL0064595,2021-10-05,43608,Closed,Accident
C0004227,POL0026449,2023-01-24,19074,Open,Theft
C0004228,POL0064534,2024-01-25,2270,Pending,Theft
C0004229,POL0013754,2022-10-01,2344,Closed,Fire
C0004230,POL0021504,2021-07-28,38162,Pending,Theft
C0004231,POL0020465,2021-09-07,25130,Open,Theft
C0004232,POL0017856,2022-11-18,31340,Closed,Liability
C0004233,POL0060289,2024-07-01,16369,Pending,Liability
C0004234,POL0002084,2019-11-27,39913,Pending,Liability
C0004235,POL0006554,2024-04-21,13829,Pending,Accident
C0004236,POL0021013,2021-09-26,8933,Open,Liability
C0004237,POL0033587,2022-04-16,11833,Open,Liability
C0004238,POL0060995,2020-05-26,4918,Closed,Liability
C0004239,POL0007833,2020-04-08,3296,Pending,Fire
C0004240,POL0002469,2020-01-25,3742,Closed,Fire
C0004241,POL0014520,2022-03-09,7264,Pending,Natural Disaster
C0004242,POL0038095,2021-05-30,33350,Pending,Theft
C0004243,POL0056070,2022-02-22,31394,Open,Theft
C0004244,POL0055622,2022-11-16,17087,Open,Natural Disaster
C0004245,POL0018947,2024-02-07,2723,Closed,Accident
C0004246,POL0010061,2019-11-06,31013,Pending,Accident
C0004247,POL0033069,2023-01-26,37438,Open,Natural Disaster
C0004248,POL0002505,2021-01-03,49617,Open,Natural Disaster
C0004249,POL0048676,2020-01-04,8273,Pending,Fire
C0004250,POL0027506,2022-06-02,40291,Pending,Fire
C0004251,POL0010661,2022-03-08,15658,Closed,Theft
C0004252,POL0013214,2024-03-29,19783,Open,Liability
C0004253,POL0006679,2020-05-24,8204,Open,Fire
C0004254,POL0049203,2020-11-11,2599,Pending,Accident
C0004255,POL0025276,2020-07-27,22993,Pending,Natural Disaster
C0004256,POL0037295,2024-02-15,11420,Pending,Theft
C0004257,POL0018825,2022-10-22,38933,Open,Fire
C0004258,POL0013835,2024-05-05,39699,Open,Natural Disaster
C0004259,POL0021270,2020-03-23,27463,Open,Liability
C0004260,POL0047129,2019-12-24,8342,Open,Natural Disaster
C0004261,POL0019804,2021-03-07,31929,Open,Accident
C0004262,POL0057586,2020-02-04,24515,Pending,Accident
C0004263,POL0048948,2022-10-15,37981,Open,Accident
C0004264,POL0033957,2022-07-19,46880,Closed,Accident
C0004265,POL0013619,2022-03-27,30161,Closed,Fire
C0004266,POL0010146,2021-10-10,32037,Closed,Liability
C0004267,POL0016696,2024-04-01,8440,Closed,Accident
C0004268,POL0051583,2022-06-23,5248,Pending,Theft
C0004269,POL0050810,2024-02-06,6615,Closed,Natural Disaster
C0004270,POL0000254,2022-03-07,3338,Pending,Natural Disaster
C0004271,POL0052825,2020-09-16,3302,Open,Natural Disaster
C0004272,POL0052325,2021-05-01,31776,Closed,Accident
C0004273,POL0011063,2024-04-14,14930,Pending,Fire
C0004274,POL0045609,2023-12-09,6912,Pending,Liability
C0004275,POL0023120,2021-09-17,13306,Pending,Natural Disaster
C0004276,POL0038050,2021-12-30,49666,Open,Fire
C0004277,POL0001515,2020-04-02,48816,Open,Liability
C0004278,POL0042333,2023-11-15,22001,Open,Fire
C0004279,POL0014923,2020-11-13,5591,Open,Fire
C0004280,POL0013777,2019-09-17,5624,Pending,Liability
C0004281,POL0032908,2021-02-02,28379,Closed,Accident
C0004282,POL0037044,2020-01-08,1930,Closed,Accident
C0004283,POL0047494,2020-07-25,14762,Closed,Natural Disaster
C0004284,POL0006756,2020-12-01,33899,Closed,Accident
C0004285,POL0007078,2023-05-19,31291,Pending,Natural Disaster
C0004286,POL0013413,2023-12-16,9957,Pending,Theft
C0004287,POL0019433,2022-03-03,1644,Open,Natural Disaster
C0004288,POL0059263,2023-05-10,10704,Closed,Theft
C0004289,POL0034328,2022-08-04,16290,Pending,Fire
C0004290,POL0036856,2020-03-13,36409,Closed,Theft
C0004291,POL0007905,2023-06-05,44903,Open,Natural Disaster
C0004292,POL0056359,2019-11-10,41059,Pending,Liability
C0004293,POL0001845,2020-06-20,32362,Closed,Accident
C0004294,POL0003245,2022-10-04,46264,Pending,Liability
C0004295,POL0028879,2024-05-08,8375,Open,Natural Disaster
C0004296,POL0031410,2019-09-11,40225,Pending,Accident
C0004297,POL0060149,2023-07-10,23174,Open,Fire
C0004298,POL0037060,2023-07-14,39119,Closed,Theft
C0004299,POL0017660,2020-10-14,36802,Pending,Theft
C0004300,POL0029947,2021-08-21,47569,Pending,Liability
C0004301,POL0060915,2021-11-13,23693,Closed,Fire
C0004302,POL0008579,2019-08-20,49401,Closed,Accident
C0004303,POL0015808,2022-11-09,30107,Pending,Fire
C0004304,POL0061111,2020-01-13,43539,Closed,Theft
C0004305,POL0012159,2019-12-06,9278,Open,Theft
C0004306,POL0036695,2023-07-22,42163,Closed,Liability
C0004307,POL0002361,2023-10-23,3050,Open,Theft
C0004308,POL0030064,2023-09-06,1971,Pending,Fire
C0004309,POL0020974,2023-05-07,27079,Open,Fire
C0004310,POL0036479,2022-06-10,17948,Open,Natural Disaster
C0004311,POL0050551,2022-02-12,13133,Closed,Theft
C0004312,POL0056426,2022-01-08,30666,Open,Natural Disaster
C0004313,POL0064078,2023-10-24,3623,Open,Natural Disaster
C0004314,POL0062413,2020-10-04,2708,Open,Theft
C0004315,POL0002409,2021-06-14,34468,Open,Fire
C0004316,POL0012847,2024-01-10,3538,Open,Fire
C0004317,POL0049673,2020-09-10,5505,Pending,Natural Disaster
C0004318,POL0045535,2021-07-14,40862,Closed,Natural Disaster
C0004319,POL0052852,2023-01-31,8123,Open,Accident
C0004320,POL0019712,2023-12-30,32163,Open,Natural Disaster
C0004321,POL0026101,2023-05-14,3645,Pending,Accident
C0004322,POL0051891,2023-09-04,14967,Closed,Theft
C0004323,POL0059730,2022-11-01,45738,Open,Fire
C0004324,POL0007639,2021-11-22,30936,Open,Accident
C0004325,POL0046283,2023-10-04,41666,Pending,Fire
C0004326,POL0061343,2019-12-03,36829,Closed,Theft
C0004327,POL0019054,2021-10-31,32732,Open,Fire
C0004328,POL0044571,2023-04-06,2339,Open,Accident
C0004329,POL0008067,2021-11-24,47877,Open,Theft
C0004330,POL0013959,2024-04-08,33999,Pending,Natural Disaster
C0004331,POL0007668,2023-08-07,47880,Pending,Fire
C0004332,POL0023965,2021-10-19,30486,Open,Fire
C0004333,POL0015645,2022-01-17,19020,Open,Accident
C0004334,POL0062509,2022-06-01,16782,Open,Liability
C0004335,POL0048417,2022-09-06,44231,Pending,Liability
C0004336,POL0017547,2024-03-22,43005,Pending,Natural Disaster
C0004337,POL0002458,2020-11-10,26648,Open,Fire
C0004338,POL0033904,2021-08-26,3522,Pending,Accident
C0004339,POL0050317,2021-07-12,33648,Open,Natural Disaster
C0004340,POL0000132,2019-09-21,14418,Closed,Accident
C0004341,POL0001027,2021-04-16,19767,Closed,Accident
C0004342,POL0040245,2024-07-30,27347,Closed,Theft
C0004343,POL0049004,2022-04-23,34751,Closed,Theft
C0004344,POL0037081,2023-10-09,20402,Closed,Liability
C0004345,POL0059132,2021-03-12,36407,Open,Liability
C0004346,POL0042633,2020-08-04,2319,Pending,Theft
C0004347,POL0006669,2022-08-22,6381,Closed,Natural Disaster
C0004348,POL0045393,2022-01-04,1467,Open,Accident
C0004349,POL0053710,2021-08-13,49119,Closed,Theft
C0004350,POL0009072,2019-11-22,42233,Open,Natural Disaster
C0004351,POL0045606,2021-06-29,26225,Pending,Fire
C0004352,POL0025113,2023-01-03,28901,Pending,Natural Disaster
C0004353,POL0008632,2024-06-09,1713,Pending,Fire
C0004354,POL0010471,2020-10-20,14560,Closed,Accident
C0004355,POL0032853,2022-03-24,30050,Pending,Liability
C0004356,POL0019315,2022-04-05,34133,Open,Accident
C0004357,POL0031861,2023-08-26,46491,Open,Accident
C0004358,POL0000538,2021-04-30,21364,Open,Fire
C0004359,POL0038476,2023-07-04,19660,Open,Fire
C0004360,POL0056678,2021-06-27,44017,Pending,Liability
C0004361,POL0042810,2024-07-06,1828,Closed,Liability
C0004362,POL0035485,2020-04-12,23191,Closed,Theft
C0004363,POL0019983,2020-03-25,2079,Open,Liability
C0004364,POL0010643,2022-01-24,42744,Closed,Accident
C0004365,POL0032594,2024-05-27,33523,Closed,Natural Disaster
C0004366,POL0054645,2022-10-27,43855,Pending,Natural Disaster
C0004367,POL0044198,2021-06-18,31124,Pending,Fire
C0004368,POL0041242,2023-09-03,35365,Closed,Liability
C0004369,POL0045151,2020-05-05,27863,Pending,Fire
C0004370,POL0006450,2020-04-20,11589,Closed,Theft
C0004371,POL0032621,2020-11-29,37149,Pending,Liability
C0004372,POL0062996,2022-06-06,41493,Closed,Accident
C0004373,POL0035605,2020-02-17,46342,Closed,Natural Disaster
C0004374,POL0047497,2020-05-26,22560,Open,Accident
C0004375,POL0018282,2023-04-03,40879,Open,Fire
C0004376,POL0042213,2021-01-17,39489,Open,Fire
C0004377,POL0020050,2022-04-15,45266,Pending,Fire
C0004378,POL0022854,2021-04-19,4077,Pending,Fire
C0004379,POL0009095,2022-12-07,41664,Open,Liability
C0004380,POL0050970,2021-08-28,12523,Pending,Liability
C0004381,POL0061224,2021-10-16,11704,Open,Liability
C0004382,POL0053582,2022-12-01,17033,Closed,Theft
C0004383,POL0055616,2020-01-05,39071,Closed,Theft
C0004384,POL0017309,2021-04-07,3333,Closed,Natural Disaster
C0004385,POL0062349,2022-09-09,41203,Pending,Theft
C0004386,POL0015072,2019-12-13,29221,Closed,Theft
C0004387,POL0032869,2021-08-20,21758,Pending,Natural Disaster
C0004388,POL0041039,2024-02-27,37016,Open,Accident
C0004389,POL0064540,2020-05-18,42932,Pending,Accident
C0004390,POL0051821,2020-12-27,11619,Closed,Accident
C0004391,POL0050052,2021-12-18,26610,Open,Theft
C0004392,POL0027146,2022-09-03,8660,Pending,Theft
C0004393,POL0041456,2020-06-02,26936,Closed,Natural Disaster
C0004394,POL0027203,2020-04-17,37237,Open,Liability
C0004395,POL0052950,2023-09-09,5224,Open,Theft
C0004396,POL0034326,2021-03-24,12866,Pending,Theft
C0004397,POL0025999,2019-11-26,44029,Closed,Fire
C0004398,POL0029676,2020-09-15,8007,Closed,Liability
C0004399,POL0038736,2019-08-15,22522,Open,Accident
C0004400,POL0037092,2020-06-23,26740,Open,Liability
C0004401,POL0005463,2024-08-10,9759,Closed,Natural Disaster
C0004402,POL0036001,2023-11-28,9306,Pending,Theft
C0004403,POL0041605,2020-03-06,20448,Pending,Liability
C0004404,POL0041560,2020-12-23,21810,Closed,Theft
C0004405,POL0022014,2021-11-25,32579,Closed,Liability
C0004406,POL0054985,2021-08-19,33013,Open,Accident
C0004407,POL0019187,2022-09-07,23750,Closed,Natural Disaster
C0004408,POL0028874,2022-04-05,45081,Pending,Liability
C0004409,POL0003230,2019-09-18,21540,Pending,Accident
C0004410,POL0053612,2021-11-19,13046,Open,Liability
C0004411,POL0009344,2022-06-19,48879,Open,Liability
C0004412,POL0053064,2020-12-24,45220,Open,Accident
C0004413,POL0058271,2022-10-15,3215,Pending,Natural Disaster
C0004414,POL0016132,2022-03-29,45868,Open,Fire
C0004415,POL0045447,2023-03-26,17133,Open,Theft
C0004416,POL0035710,2020-06-04,37037,Closed,Theft
C0004417,POL0008111,2022-12-22,9157,Closed,Liability
C0004418,POL0044765,2023-08-29,40682,Closed,Fire
